lagsaran,lag
semuatetap,semua
patahpatahuntuk,patah
baguskarna,bagus
serah,serah
dun,dun
glict,glitch
tq,thanks
brutallll,brutal
ngeklaim²,klaim
anounce,bilang
oiya,iya
nyanyi,nyanyi
jagojago,jago
loss,lose
muludikasi,kasi
gamepadahal,game
dilobby,lobi
notifikasi,notifikasi
ibukota,ibukota
homescreen,homescreen
page,page
zzztujuan,tujuan
tingkatin,tingkat
klasifikasi,klasifikasi
fleksibel,fleksibel
bersihin,bersih
memi,memori
sllu,selalu
bgi,bagi
kntrolnya,kontrol
kcil,kecil
dihp,hp
choosesvrweaknetwork,network
frez,freeze
jelasni,jelas
stengah,setengah
ratingnyaperbaiki,rating
mnta,minta
masalh,masalah
lagtolong,lag
dipedalaman,dalam
inibiar,ini
lagisemoga,lagi
tempest,tempest
bongkar,bongkar
ahir,akhir
solanya,soal
lupakenapa,lupa
sia²,sia
penilain,nilai
dilindungi,lindung
sipit,sipit
logindi,login
divice,divice
perform,perform
koar,koar
heboh,heboh
ralat,ralat
kepertandingan,tanding
sajatapi,saja
ular,ular
naga,naga
sambung,sambung
dialami,alami
tidah,tidak
esport,esport
beuh,beh
tementim,tim
khatam,khatam
unfair,unfair
goodluck,goodluck
tt,tt
chattan,chat
maximal,maksimal
claim,claim
heroskin,hero
mudahnamun,mudah
tersendat,sendat
berstrategi,strategi
jari,jari
fitu,fitur
misah,pisah
memaikan,ramai
dikros,crash
kombek,comeback
permudahkan,mudah
apapunini,apapun
kerajaandinasti,kerajaan
era,era
sekarangjika,sekarang
kunooleh,kuno
bagusdan,bagus
gameplaymatchmaking,gameplay
sayathx,aku
teruspdhal,terus
datanyaeh,data
awaludah,awal
lebihplis,lebih
inibosen,ini
lagingabisin,lagi
leluasa,leluasa
relevan,relevan
stat,start
hari²,hari
matchkingnya,match
mactmakingjaringandan,match
ditemui,temu
mactmaking,match
momen,momen
konfigurasi,konfigurasi
diacungi,acung
ranking,rank
tolak,tolak
keluarga,keluarga
rencana,rencana
andal,handal
command,command
yasudah,sudah
sosial,sosial
media,media
jariingan,jaringan
sampa,sampai
ngadepin,hadap
skinny,skin
pbug,bug
ganshin,ganshin
lagging,lag
mengah,tengah
teamfight,tim
nyinggung,nyindir
kenyataanya,nyata
unikditambah,unik
sebelahtapi,sebelah
bebandrak,beban
kambojatapi,kamboja
makenya,pakai
mencobacoba,coba
diampun,diam
reconnect,reconnect
kamboja,kamboja
roamingtank,roaming
kebanyak,banyak
disesuaiin,sesuai
ngalahin,kalah
ceria,ceria
dorong,dorong
penukarannya,tukar
ckk,ck
bertahuntahun,tahun
judul,judul
genre,genre
grafikcuman,grafik
botbagi,bot
strek,streak
sampahtim,sampah
bansos,bansos
keluhkan,keluh
buruksusah,buruk
jatuhnnya,jatuh
optimize,optimize
mebengkak,bengkak
antrian,antri
bgtpdhl,banget
bbrpa,berapa
bugdan,bug
teammisalnya,tim
turunsetelah,turun
droploading,drop
lamapasti,lama
punyaku,punya
kronologinya,kronologi
bu,bu
menarikhampir,menarik
rasanyadah,rasa
anehmainnya,aneh
nengok,nengok
mapg,map
rotasipada,rotasi
evnt,event
skipdan,skip
nonanimasi,nonanimasi
loginini,login
susahlama,susah
pure,pure
deskripsi,deskripsi
physical,physical
equipmen,equipmen
adu,adu
butatidak,buta
bisa²,bisa
tersendat²,sendat
enemy,enemy
lossstrike,losestreak
pemulagame,pemula
banguscuma,bagus
adagak,ada
devv,dev
roamernya,roamer
medali,medali
selisih,selisih
skill²,skill
simple,simple
matabisa,mata
gelap,gelap
mapnyahero,map
unikpembagian,unik
adilplayer,adil
ramahgk,ramah
burukcontoh,buruk
awallobby,awal
eventevent,event
sekalimencet,sekali
vsrank,rank
lamamohon,lama
sekalitapi,sekali
muncul²min,muncul
nanyasaya,tanya
masuk²,masuk
transaksisaya,transaksi
sarankantop,saran
detikdan,detik
hpbaik,hp
tausoalnya,tau
bisakasih,bisa
stara,setara
minmasak,min
semuasedangkan,semua
sihselebihnya,lebih
kebanyakn,banyak
ksih,kasih
pd,pd
coldown,cooldown
karyamu,karya
rolelane,role
jidat,jidat
dipilihditentuin,pilih
kosongin,kosong
mappermainan,main
urusi,urus
rendahmereka,rendah
dikendalikn,kendali
recomend,recomend
luaamaaa,lama
hmm,hm
itu²,itu
bosenn,bosen
lohtank,tank
tangkap,tangkap
saint,saint
seiya,seiya
kode,kode
sensor,sensor
bosenin,bosen
machingnya,match
smtara,sementara
gembel,gembel
effort,effort
pokonya,pokok
haha,haha
sangsi,sanksi
warning,warning
mainbeh,main
gilaaa,gila
nyaplis,plis
hoklah,hok
bermasalahsaya,masalah
wifiabis,wifi
dataabis,data
lagitapi,lagi
ngaruhlag,ngaruh
bangettau,banget
nyedot,sedot
mabuk,mabuk
perbaikilah,baik
dealbreaker,deal
pedang,pedang
refam,refam
fahami,paham
ayang,yang
ungu,ungu
uti,ulti
warnya,war
aga,agak
kalangan,kalang
create,create
infinte,infinite
poke,pakai
sednag,sedang
pengunduhannya,unduh
nuansa,nuansa
intens,intens
seruu,seru
maenin,main
ngelagngelag,lag
akhirny,akhir
ngelagnya,lag
sendat,sendat
rancang,rancang
warkop,warkop
gake,tidak
didapetin,dapat
dripada,daripada
bangett,banget
kesahnya,kisah
draksistemnya,darksistem
skinsaya,skin
websitenya,web
kecilsaya,kecil
downloadcuma,download
awal²,awal
problemnyaa,problem
pinglag,lag
tengah²,tengah
susah²,susah
lagiii,lagi
lagicontohnya,lagi
shangguanheino,ganggu
kesukaanku,suka
diuptade,upgrade
mengsupport,support
darurat,darurat
rush,rush
phase,phase
dicheck,check
dmg,damage
enakk,enak
gaa,tidak
llama,lama
mandi,mandi
hadeehh,hadeh
hilang²,hilang
ja,ja
epeknya,efek
tanknya,tank
kejar,kejar
jangn,jangan
gamer,gamer
lifestalattk,life
herony,hero
dilewati,lewat
kasik,kasi
sempet,sempat
mobilegebds,mlbb
jaringanawal,jaringan
mnggu,ganggu
mbmohon,mohon
iniuntuk,ini
pool,pool
cao,cao
kemari,kemari
pelajar,ajar
hitnya,hit
saji,saji
devnya,dev
nyampek,sampai
jelasinnya,jelas
grafikspesifikasi,grafik
menonaktifkanmengurangi,nonaktif
ngeframelelet,frame
warsemua,war
ngedropframe,drop
mellee,mellee
rare,rare
darri,dari
border,border
jomplang,jomplang
han,han
xin,xin
bai,bai
fang,fang
montage,montage
enakevent,event
bnykkalau,banyak
nyadan,dan
limit,limit
montoon,moonton
inter,inter
pack,pack
varian,varian
adaitu,ada
perluas,luas
jugaa,juga
interaksi,interaksi
logika,logika
chatt,chat
burukk,buruk
baguscuman,bagus
dapatgame,dapat
tertinggal,tinggal
yaria,yaria
tajam,tajam
development,development
ability,ability
frozen,freeze
botdark,bot
stabillan,stabil
menawarnya,tawar
durability,durability
adik,adik
setaun,tahun
taun,tahun
marching,match
tibakeluar,tiba
mapkadang,map
bagusloh,bagus
gamplaynya,game
ledak,ledak
sultan,sultan
kambuh,kambuh
diroom,room
simbol,simbol
perlebar,lebar
suruhgameplay,suruh
layarstak,stack
kaliam,kalian
rinci,rinci
registerlogin,login
menurur,menurut
dinding,dinding
trllu,terlalu
lainn,lain
untul,untuk
dibenari,benar
sinya,sinyal
develapor,developer
maleman,malam
liandan,dan
loadingfreeze,loading
gubris,gubris
awalawal,awal
nikmatin,nikmat
masalagnya,lag
hingaa,hingga
sytem,sistem
ditinggaktkan,tinggal
mengkalkulasi,kalkulasi
kakumalas,kaku
nb,nb
tips,tips
change,change
phone,phone
practice,practice
sinkron,sinkron
percumah,percuma
kalkulasinya,kalkulasi
taklukin,takluk
frem,frame
tikus,tikus
singa,singa
machtmaking,match
plat,plat
samaaaaa,sama
physic,physic
satisfying,satisfying
feel,feel
phsyc,physic
implementasi,implementasi
satsifying,satisfying
snk,snk
overpowered,overpower
smurfing,smurf
ngerii,ngeri
mengasih,kasi
dinasti,dinasti
pastinya,pasti
catat,catat
rebutrebutan,rebut
terlaris,laris
amin,amin
graficnya,grafik
reaspawnmati,respawn
wajarkelamaan,wajar
waktudetik,waktu
gravic,grafik
upupgrade,upgrade
detikwaktu,detik
spawnreaspawn,respawn
hina,hina
semacamny,macam
komplain,komplain
gacha²,gacha
direspon,respon
minitu,mini
adakah,ada
drk,dark
sry,maaf
ye,ye
terlanjur,lanjur
sebelahsama,sebelah
sistemsekali,sistem
bagusgame,bagus
jelasfighter,jelas
lamasejauh,lama
mainkalau,main
bagusga,bagus
sihcuma,cuma
sebelahsering,sebelah
sistembaru,sistem
susahdamage,susah
faghter,fighter
ngeribelum,ngeri
stunnya,stun
penggunaanjaringan,jaringan
ngelegnya,lag
resourcenya,resource
irit,irit
sihsetiap,setiap
ngebugnga,bug
lagimana,lagi
tamplet,template
samatolong,sama
hapuspastikan,hapus
ituh,itu
blokitu,blok
re,re
bag,bug
def,def
inmasuk,masuk
lagnge,lag
kenapauntuk,kenapa
lemotyang,lemot
reecall,recall
utimate,ultimate
looby,lobi
tiba²jaringan,tiba
matchtolong,match
melawansetim,lawan
luarasing,asing
barudan,baru
yaalihalih,lihai
dikitmasih,dikit
lanjuttidak,lanjut
tendang,tendang
diloading,loading
vpn,vpn
saatain,saat
goldmasa,gold
rsnk,rank
masterbanyak,master
sistemalangkah,sistem
bugnyamusuh,bug
susahlawannya,susah
dimatch,match
kerkadang,kadang
tome,tome
wisdom,wisdom
kebeli,beli
deley,delay
gituu,gitu
asasin,asasin
jostik,joystick
warasmasa,waras
diapainditambah,tambah
ngoptimalkan,optimal
susahpakai,susah
hutankocakkk,hutan
chek,cek
ngecheat,cheat
daru,daru
adrenalin,adrenalin
sedengkan,sedang
injak,injak
ngecrash,crash
pk,pakai
biz,biz
net,net
position,position
inginnya,ingin
iphone,iphone
garifknya,grafik
ramenya,rame
pelayer,layer
ramnya,ram
kemungkin,mungkin
staffstaff,staff
paut,paut
garfis,grafik
efekdari,efek
herohero,hero
gamekarena,game
demek,damage
mecmeking,match
keraknya,kerak
betel,betel
spilnyamasih,spill
magefiktertank,mage
sebelahtolong,sebelah
colok,colok
herro,hero
betull,betul
ampunn,ampun
renspon,respon
rengket,rengket
kmu,kamu
rangket,rangket
buuk,bug
optimalkantetap,optimal
terpatah,terpa
menunjangmeningkatkan,nunjang
rilisjadi,rilis
terus²,terus
gambar²,gambar
kusebut,sebut
highend,high
slow,slow
chees,chees
kanyaknya,kayak
skillulti,skill
kapankapan,kapan
denger,denger
rminta,minta
chanel,chanel
gear,gear
membosan,bos
adaanapa,ada
lemahtidak,lemah
meberi,beri
mendifend,defense
terakhirhero,akhir
kuatterlalu,kuat
kerasdan,keras
sakittidak,sakit
earli,early
gamesangat,game
mantab,mantab
rankednya,rank
kenpa,kenapa
ngelunjak,ngelunjak
barusantapi,baru
ivent,event
terselesaikan,selesai
mengeklaim,klaim
aitem,item
kelaim,klaim
dowlod,download
dibperbaiki,baik
okeh,okeh
bagusgak,bagus
nyajoystick,joystick
ngarahinnya,arah
keburu,keburu
pencet²,pencet
keluar²,keluar
loginnya,login
lamajadi,lama
pindahmasih,pindah
berulangulang,ulang
tersedia,sedia
anakanak,anak
remaja,remaja
dewasa,dewasa
seruserunya,seru
lagilaginya,lagi
aced,aced
miin,min
keganggu,ganggu
supara,supara
ambang,ambang
mc,mc
inggris,inggris
lebay,lebay
ohh,oh
keliru,keliru
gank,gank
sesuaiin,sesuai
putusputus,putus
navigasi,navigasi
responsivitas,respons
nama²,nama
knock,knock
terstun,stun
kegunaanya,guna
fitur²,fitur
efek²nya,efek
ngeblanknya,blank
aktifin,aktif
volume,volume
terdi,terdi
crowd,crowd
control,control
spawn,spawn
pusat,pusat
haduh,haduh
na,na
terjafi,jadi
basenya,base
empuk,empuk
ngedefenses,defense
ditangani,tangan
confirm,confirm
maks,maksimal
risih,risih
datanyainternetbanyak,data
belasan,belas
iyaa,iya
tata,tata
bingungg,bingung
ngemudahin,mudah
basa,basa
dungg,dung
hehehe,hehe
menguntungkan,untung
powenya,power
bedah,bedah
jugaintinya,juga
murahbanyak,murah
bertele,tele
tele,tele
animation,animation
kikirnya,kikir
buktiny,bukti
framdrop,frame
ngestack,stack
publikasi,publikasi
trss,terus
sepele,sepele
ngubah,ubah
taruh,taruh
ngeladenin,ladenin
samp,sampai
compare,compare
chinaaaaaa,cina
permaina,main
jala,jala
emas,emas
ahh,ah
pendahulu,dahulu
lan,lan
lockedtdk,lock
perbaikanterima,baik
tetaplah,tetap
didepan,depan
moodtod,moonton
saber,sabar
benerkan,benar
rapi,rapi
lagiuntuk,lagi
grafisherodll,grafik
adilkarena,adil
sepengalaman,alam
mainpas,main
baguskalau,bagus
ditinggalkandeveloper,tinggal
perhalus,halus
diringangkan,ringan
cepetin,cepet
bangetedit,banget
ccnya,character
dihero,hero
sun,sun
berusaaha,usaha
matriknya,matrik
ikuti,ikut
terputusdiskonect,putus
akses,akses
chit,cheat
menyebapkan,sebab
dely,delay
frezzz,freeze
kunaikin,naik
ripord,ripord
hilanghilang,hilang
dibagusin,bagus
dituret,turet
mksh,thanks
peformanya,forma
bugjaringan,bug
sekalidan,sekali
nyamanjika,nyaman
wfi,wifi
nyelesain,selesai
kalkulasi,kalkulasi
penganimasian,animasi
platmaen,plat
dm,dm
nyaudh,sudah
mampir,mampir
sihtambahin,tambah
penglihatan,lihat
pad,pad
bego²,bodoh
sekin,skin
meksmecking,match
unduhannya,unduh
terunduh,unduh
voiceover,voice
defeatvictory,defeat
voiceovernya,voice
gratisannya,gratis
eitsss,eits
framedroop,frame
ngejek,ngejek
gasik,tidak
maksimalutk,maksimal
playerduo,player
relogin,relogin
dibandingin,banding
ngafalin,hafal
tiongkok,tiongkok
gacorrr,gacor
lawn,lawn
licin,licin
pembatan,pembatan
baper,baper
entot,entot
sederhanain,sederhana
puyeng,puyeng
bahasnya,bahas
part,part
ff,ff
kegedean,besar
derma,derma
ngelagngeframe,lag
tap,tap
recak,recak
recommended,recommend
chip,chip
mediatek,mediatek
dimensity,dimensity
mahir,mahir
donwloadnya,donwload
lingkar,lingkar
jadiin,jadi
mainbukan,main
dienterance,enterance
nunggun,tunggu
munculin,muncul
notifnya,notif
lola,lola
nonstop,nonstop
matchyang,match
tencet,tencet
credits,credits
smurf,smurf
join,join
lowend,low
crowcontrol,control
sekitaran,sekitar
teleportnya,teleport
pingin,ingin
progress,progres
ngehang,lag
sebanar,benar
terampil,terampil
tawar,tawar
fc,fc
gobal,global
fanbase,fanbase
sigi,segi
tantanganskin,tantangan
puaspeta,puas
lawar,lawar
tire,tire
heck,hack
sembunyi,sembunyi
grob,grob
which,which
is,is
enjoyable,enjoy
dubbing,dubbing
design,design
bagussegi,bagus
dehmin,min
mulukita,mulu
filtur,fitur
istirahat,istirahat
metode,metode
aneeh,aneh
duitnya,duit
hapalinnya,hafal
keren²,keren
keep,keep
kereenn,keren
singal,sinyal
dikenali,kenal
controlnya,kontrol
horor,horor
terimakasihkalo,thanks
kekurang,kurang
istilah,istilah
bagussuaranya,bagus
wkwkwk,wkwk
ngerjain,kerja
invite,invite
sdngkan,sedang
bangusgrafik,bagus
cantikmendapatkan,cantik
permainantapi,main
cinadan,cina
cinamungkin,cina
menyukainyadan,suka
sindir,sindir
mlbbsaya,mlbb
tersebutmungkin,tersebut
hokaku,hok
suhu,suhu
lahhhh,lah
wkwkwbtw,wkwk
terpengaruhkenapa,pengaruh
hoksudah,hok
ituyaitu,itu
koutaalhasil,kuota
tablet,tablet
pen,ingin
nyalip,salip
cirrus,cirrus
nandain,tanda
attackgather,attack
kandung,kandung
menarikdari,menarik
kerenapalagi,keren
pemulasaran,pemula
dipercepatitem,cepat
lebarterimaksih,thanks
heroo,hero
bcod,bacod
itukan,itu
heri,heri
dibolehin,dibolehin
legnd,legend
alucard,alucard
bljar,belajar
than,tahan
dilakuin,laku
moontoon,moonton
familiar,familiar
boss,bos
munurut,munurut
tetapinya,tapi
tanggung,tanggung
pesaingnyamobile,pesaing
bangmlbb,mlbb
input,input
amandan,aman
charnya,character
berhentidiam,berhenti
opini,opini
wahh,wah
dijalanin,jalan
dj,dj
kbs,kbs
darksytemtiap,darksistem
playeribarat,player
draftpick,draft
bingungan,bingung
distu,disitu
marksman,mark
pensio,pensio
webnya,web
kostum,kostum
chest,chest
joystickanalognya,joystick
